Date,prev_signal,new_signal,trade_cost,equity_before,equity_after
2003-04-09,0,1,0.0005,2913.7912735012924,2873.7543318065796
2003-04-11,1,0,0.0005,2889.559987666721,2888.115207672888
2003-06-24,0,1,0.0005,2888.115207672888,2889.605297219427
2003-07-11,1,0,0.0005,2910.5164250314733,2909.0611668189576
2003-07-17,0,1,0.0005,2909.0611668189576,2865.9687282160958
2003-07-18,1,0,0.0005,2865.9687282160958,2864.5357438519877
2003-07-23,0,1,0.0005,2864.5357438519877,2865.124419166971
2003-08-08,1,0,0.0005,2827.7754665578277,2826.361578824549
2003-08-11,0,1,0.0005,2826.361578824549,2835.56842674546
2003-08-12,1,0,0.0005,2835.56842674546,2834.150642532087
2003-08-14,0,1,0.0005,2834.150642532087,2840.447439546654
2003-08-18,1,0,0.0005,2849.302405304297,2847.8777541016448
2003-09-23,0,1,0.0005,2847.8777541016448,2857.2639334713926
2003-10-01,1,0,0.0005,2773.4459776395975,2772.059254650778
2003-10-08,0,1,0.0005,2772.059254650778,2763.7517518746895
2003-10-09,1,0,0.0005,2763.7517518746895,2762.3698759987524
2003-10-23,0,1,0.0005,2762.3698759987524,2755.9152437205844
2003-10-28,1,0,0.0005,2763.3742772922587,2761.9925901536126
2003-11-17,0,1,0.0005,2761.9925901536126,2746.6968446264423
2003-11-25,1,0,0.0005,2763.349324848219,2761.9676501857953
2003-11-26,0,1,0.0005,2761.9676501857953,2770.4707619128217
2003-11-28,1,0,0.0005,2770.4707619128217,2769.0855265318655
2004-02-04,0,1,0.0005,2769.0855265318655,2744.97390916729
2004-02-06,1,0,0.0005,2752.990228345263,2751.6137332310905
2004-02-10,0,1,0.0005,2751.6137332310905,2759.117882768576
2004-02-11,1,0,0.0005,2759.117882768576,2757.738323827192
2004-02-13,0,1,0.0005,2757.738323827192,2743.9323980222807
2004-02-17,1,0,0.0005,2743.9323980222807,2742.56043182327
2004-03-03,0,1,0.0005,2742.56043182327,2746.1727535461014
2004-03-04,1,0,0.0005,2746.1727535461014,2744.7996671693286
2004-03-08,0,1,0.0005,2744.7996671693286,2709.730431770306
2004-03-30,1,0,0.0005,2660.9163146653314,2659.585856507999
2004-04-20,0,1,0.0005,2659.585856507999,2613.251273099263
2004-04-22,1,0,0.0005,2630.7042113106277,2629.3888592049725
2004-04-23,0,1,0.0005,2629.3888592049725,2630.6061547460636
2004-05-26,1,0,0.0005,2571.0654011548495,2569.779868454272
2004-06-28,0,1,0.0005,2569.779868454272,2559.676094061638
2004-06-30,1,0,0.0005,2570.2578987448987,2568.9727697955263
2004-07-01,0,1,0.0005,2568.9727697955263,2531.773767543449
2004-07-02,1,0,0.0005,2531.773767543449,2530.5078806596775
2004-07-06,0,1,0.0005,2530.5078806596775,2506.95105427487
2004-08-24,1,0,0.0005,2466.6246432369926,2465.391330915374
2004-09-23,0,1,0.0005,2465.391330915374,2450.8620196213215
2004-10-01,1,0,0.0005,2468.619431284004,2467.385121568362
2004-10-14,0,1,0.0005,2467.385121568362,2446.161697415116
2004-10-15,1,0,0.0005,2446.161697415116,2444.9386165664087
2004-10-19,0,1,0.0005,2444.9386165664087,2423.0506700401183
2004-10-28,1,0,0.0005,2469.2011804791337,2467.966579888894
2005-01-04,0,1,0.0005,2467.966579888894,2436.390007459472
2005-02-01,1,0,0.0005,2421.9212343603617,2420.7102737431815
2005-02-22,0,1,0.0005,2420.7102737431815,2383.2381491830233
2005-02-23,1,0,0.0005,2383.2381491830233,2382.046530108432
2005-03-09,0,1,0.0005,2382.046530108432,2354.2258149463273
2005-03-10,1,0,0.0005,2354.2258149463273,2353.048702038854
2005-03-16,0,1,0.0005,2353.048702038854,2331.8100473119584
2005-04-07,1,0,0.0005,2330.239682193599,2329.074562352502
2005-04-08,0,1,0.0005,2329.074562352502,2303.562604033421
2005-04-12,1,0,0.0005,2305.3192460871305,2304.1665864640872
2005-04-14,0,1,0.0005,2304.1665864640872,2272.76223617646
2005-05-04,1,0,0.0005,2287.4774788497016,2286.3337401102767
2005-05-13,0,1,0.0005,2286.3337401102767,2280.6521963971277
2005-05-16,1,0,0.0005,2280.6521963971277,2279.5118702989294
2005-06-24,0,1,0.0005,2279.5118702989294,2261.5735914355873
2005-06-28,1,0,0.0005,2264.8028836046074,2263.670482162805
2005-06-29,0,1,0.0005,2263.670482162805,2256.500429657973
2005-07-05,1,0,0.0005,2250.8083671955264,2249.6829630119287
2005-07-06,0,1,0.0005,2249.6829630119287,2229.620694299489
2005-07-11,1,0,0.0005,2263.794476418769,2262.66257918056
2005-08-08,0,1,0.0005,2262.66257918056,2257.2930002513426
2005-08-10,1,0,0.0005,2270.8713374318017,2269.735901763086
2005-08-12,0,1,0.0005,2269.735901763086,2254.625067025022
2005-08-15,1,0,0.0005,2254.625067025022,2253.4977544915096
2005-08-16,0,1,0.0005,2253.4977544915096,2222.876150231079
2005-09-06,1,0,0.0005,2223.5268541453897,2222.415090718317
2005-09-21,0,1,0.0005,2222.415090718317,2200.447803883921
2005-10-25,1,0,0.0005,2181.357555683326,2180.2668769054844
2005-10-27,0,1,0.0005,2180.2668769054844,2155.857031884249
2005-10-28,1,0,0.0005,2155.857031884249,2154.779103368307
2005-12-27,0,1,0.0005,2154.779103368307,2131.66152756365
2005-12-28,1,0,0.0005,2131.66152756365,2130.595696799868
2005-12-29,0,1,0.0005,2130.595696799868,2120.0211229586967
2006-01-03,1,0,0.0005,2108.473410318604,2107.4191736134444
2006-01-24,0,1,0.0005,2107.4191736134444,2108.531754849658
2006-01-27,1,0,0.0005,2121.994702276746,2120.933704925608
2006-01-30,0,1,0.0005,2120.933704925608,2118.2221898979415
2006-02-09,1,0,0.0005,2087.7562474582005,2086.7123693344715
2006-02-13,0,1,0.0005,2086.7123693344715,2081.875230665837
2006-02-14,1,0,0.0005,2081.875230665837,2080.834293050504
2006-03-09,0,1,0.0005,2080.834293050504,2065.7927739963325
2006-03-13,1,0,0.0005,2085.322705970989,2084.2800446180036
2006-04-07,0,1,0.0005,2084.2800446180036,2061.9485133757107
2006-04-10,1,0,0.0005,2061.9485133757107,2060.917539119023
2006-04-11,0,1,0.0005,2060.917539119023,2042.338320114231
2006-04-18,1,0,0.0005,2042.6513806039932,2041.6300549136913
2006-04-25,0,1,0.0005,2041.6300549136913,2032.1701858925774
2006-04-27,1,0,0.0005,2032.6373722777005,2031.6210535915618
2006-05-11,0,1,0.0005,2031.6210535915618,2005.9322094024687
2006-06-29,1,0,0.0005,1916.613340156806,1915.6550334867277
2006-07-13,0,1,0.0005,1915.6550334867277,1883.2860741636352
2006-07-18,1,0,0.0005,1873.2460313734794,1872.3094083577928
2006-07-20,0,1,0.0005,1872.3094083577928,1858.5193631947466
2006-07-27,1,0,0.0005,1887.9300805769662,1886.986115536678
2006-09-07,0,1,0.0005,1886.986115536678,1877.347384842719
2006-09-11,1,0,0.0005,1882.6870939419734,1881.7457503950025
2006-11-03,0,1,0.0005,1881.7457503950025,1877.500716732994
2006-11-06,1,0,0.0005,1877.500716732994,1876.5619663746277
2007-01-05,0,1,0.0005,1876.5619663746277,1860.5954452006242
2007-01-12,1,0,0.0005,1881.9940015233349,1881.0530045225732
2007-02-27,0,1,0.0005,1881.0530045225732,1805.1691740921276
2007-03-19,1,0,0.0005,1798.653928986401,1797.7546020219079
2007-06-07,0,1,0.0005,1797.7546020219079,1764.1189356956552
2007-06-14,1,0,0.0005,1796.6729056850172,1795.7745692321748
2007-06-20,0,1,0.0005,1795.7745692321748,1769.7458188832088
2007-06-27,1,0,0.0005,1736.1556924606593,1735.287614614429
2007-06-28,0,1,0.0005,1735.287614614429,1734.1889351871475
2007-07-02,1,0,0.0005,1734.7656061063242,1733.8982233032712
2007-07-05,0,1,0.0005,1733.8982233032712,1731.2088614644845
2007-07-09,1,0,0.0005,1740.2861485788271,1739.416005504538
2007-07-10,0,1,0.0005,1739.416005504538,1713.6003344015564
2007-07-11,1,0,0.0005,1713.6003344015564,1712.7435342343558
2007-07-24,0,1,0.0005,1712.7435342343558,1681.9261594362683
2007-08-23,1,0,0.0005,1626.4672547057185,1625.6540210783658
2007-08-27,0,1,0.0005,1625.6540210783658,1609.6458633245002
2007-08-29,1,0,0.0005,1573.8708645609286,1573.0839291286482
2007-10-19,0,1,0.0005,1573.0839291286482,1530.6033298377954
2007-11-29,1,0,0.0005,1500.1277820440735,1499.3777181530515
2007-12-04,0,1,0.0005,1499.3777181530515,1485.1667194363927
2007-12-05,1,0,0.0005,1485.1667194363927,1484.4241360766746
2007-12-18,0,1,0.0005,1484.4241360766746,1491.9467576491272
2007-12-21,1,0,0.0005,1501.3263974967786,1500.5757342980303
2007-12-27,0,1,0.0005,1500.5757342980303,1480.8413217160337
2008-02-07,1,0,0.0005,1330.5376455091916,1329.872376686437
2008-02-15,0,1,0.0005,1329.872376686437,1328.9120404098117
2008-02-20,1,0,0.0005,1332.6437366175574,1331.9774147492487
2008-02-21,0,1,0.0005,1331.9774147492487,1320.1919497066333
2008-02-26,1,0,0.0005,1344.939399278346,1344.2669295787068
2008-03-03,0,1,0.0005,1344.2669295787068,1340.3763736730552
2008-03-24,1,0,0.0005,1329.336413866133,1328.6717456592
2008-04-11,0,1,0.0005,1328.6717456592,1301.965696676515
2008-04-15,1,0,0.0005,1297.565396651081,1296.9166139527556
2008-05-21,0,1,0.0005,1296.9166139527556,1274.1435408900877
2008-05-29,1,0,0.0005,1272.243701611723,1271.6075797609174
2008-06-02,0,1,0.0005,1271.6075797609174,1257.7655685090351
2008-07-23,1,0,0.0005,1156.9164361199885,1156.3379779019285
2008-07-24,0,1,0.0005,1156.3379779019285,1131.5086833897203
2008-07-25,1,0,0.0005,1131.5086833897203,1130.9429290480255
2008-07-28,0,1,0.0005,1130.9429290480255,1113.6707604850053
2008-07-29,1,0,0.0005,1113.6707604850053,1113.1139251047628
2008-08-19,0,1,0.0005,1113.1139251047628,1100.3531248113568
2008-08-20,1,0,0.0005,1100.3531248113568,1099.8029482489512
2008-08-25,0,1,0.0005,1099.8029482489512,1076.713955014762
2008-08-27,1,0,0.0005,1079.8455611151685,1079.3056383346109
2008-08-29,0,1,0.0005,1079.3056383346109,1067.0964791666797
2008-10-29,1,0,0.0005,748.2465446019626,747.8724213296616
2008-10-31,0,1,0.0005,747.8724213296616,751.603083941714
2008-11-04,1,0,0.0005,753.7733208530709,753.3964341926444
2008-11-06,0,1,0.0005,753.3964341926444,710.0721399197959
2008-11-13,1,0,0.0005,669.243745276613,668.9091234039747
2008-11-17,0,1,0.0005,668.9091234039747,659.6344756250361
2008-12-03,1,0,0.0005,648.1801527819808,647.8560627055899
2008-12-04,0,1,0.0005,647.8560627055899,632.3693929597199
2008-12-05,1,0,0.0005,632.3693929597199,632.0532082632401
2008-12-18,0,1,0.0005,632.0532082632401,619.8167577666521
2008-12-19,1,0,0.0005,619.8167577666521,619.5068493877689
2008-12-23,0,1,0.0005,619.5068493877689,612.7595896729077
2008-12-24,1,0,0.0005,612.7595896729077,612.4532098780713
2008-12-26,0,1,0.0005,612.4532098780713,615.6708066436229
2008-12-30,1,0,0.0005,613.9023882857088,613.5954370915659
2009-01-07,0,1,0.0005,613.5954370915659,594.6265425000223
2009-01-08,1,0,0.0005,594.6265425000223,594.3292292287723
2009-01-12,0,1,0.0005,594.3292292287723,579.5820214265767
2009-01-13,1,0,0.0005,579.5820214265767,579.2922304158635
2009-01-14,0,1,0.0005,579.2922304158635,560.4885606798831
2009-02-05,1,0,0.0005,551.3374662055393,551.0617974724365
2009-02-10,0,1,0.0005,551.0617974724365,524.9459105591413
2009-02-11,1,0,0.0005,524.9459105591413,524.6834376038618
2009-02-13,0,1,0.0005,524.6834376038618,518.7460201034636
2009-03-13,1,0,0.0005,469.6570685980803,469.42224006378126
2009-03-16,0,1,0.0005,469.42224006378126,467.76647816468085
2009-03-17,1,0,0.0005,467.76647816468085,467.5325949255985
2009-05-22,0,1,0.0005,467.5325949255985,466.3018914289616
2009-05-26,1,0,0.0005,466.3018914289616,466.06874048324715
2009-05-27,0,1,0.0005,466.06874048324715,457.4395800095648
2009-05-28,1,0,0.0005,457.4395800095648,457.21086021956006
2009-05-29,0,1,0.0005,457.21086021956006,465.00764192851466
2009-06-01,1,0,0.0005,465.00764192851466,464.77513810755045
2009-06-18,0,1,0.0005,464.77513810755045,467.93177381138787
2009-07-13,1,0,0.0005,448.199207626017,447.97510802220404
2009-09-01,0,1,0.0005,447.97510802220404,437.7595198890525
2009-09-04,1,0,0.0005,439.70739891771353,439.4875452182547
2009-10-01,0,1,0.0005,439.4875452182547,428.22517026890586
2009-10-09,1,0,0.0005,443.2510622349664,443.02943670384894
2009-10-28,0,1,0.0005,443.02943670384894,434.36017517376166
2009-11-09,1,0,0.0005,445.29018090048885,445.06753581003863
2009-12-07,0,1,0.0005,445.06753581003863,444.16287660796286
2009-12-10,1,0,0.0005,440.8461487077811,440.62572563342724
2010-01-21,0,1,0.0005,440.62572563342724,431.85003374441465
2010-02-16,1,0,0.0005,417.16386260951305,416.95528067820834
2010-02-23,0,1,0.0005,416.95528067820834,411.6521093858068
2010-02-24,1,0,0.0005,411.6521093858068,411.44628333111393
2010-04-30,0,1,0.0005,411.44628333111393,404.2019658588653
2010-05-03,1,0,0.0005,404.2019658588653,403.9998648759359
2010-05-04,0,1,0.0005,403.9998648759359,394.1843900521652
2010-06-10,1,0,0.0005,353.9600248035101,353.7830447911084
2010-06-22,0,1,0.0005,353.7830447911084,347.71434495882085
2010-06-24,1,0,0.0005,346.6337739438112,346.46045705683935
2010-06-29,0,1,0.0005,346.46045705683935,335.4214695340645
2010-07-13,1,0,0.0005,347.49483309391906,347.32108567737214
2010-07-16,0,1,0.0005,347.32108567737214,337.4497913131988
2010-07-20,1,0,0.0005,339.43713107251386,339.2674125069776
2010-08-11,0,1,0.0005,339.2674125069776,329.66967829075185
2010-09-02,1,0,0.0005,326.78901828304345,326.62562377390196
2010-11-16,0,1,0.0005,326.62562377390196,321.3336002625107
2010-11-18,1,0,0.0005,321.49668971630786,321.33594137144974
2010-11-23,0,1,0.0005,321.33594137144974,316.48924905628536
2010-12-02,1,0,0.0005,323.1953260931398,323.0337284300932
2011-03-01,0,1,0.0005,323.0337284300932,317.44085278038364
2011-03-03,1,0,0.0005,318.1190268969299,317.95996738348146
2011-03-04,0,1,0.0005,317.95996738348146,315.40968888431985
2011-03-25,1,0,0.0005,312.7760709258003,312.6196828903374
2011-03-28,0,1,0.0005,312.6196828903374,311.7005583781015
2011-03-29,1,0,0.0005,311.7005583781015,311.54470809891245
2011-04-18,0,1,0.0005,311.54470809891245,307.8772512000377
2011-04-20,1,0,0.0005,309.6408532702896,309.48603284365447
2011-05-16,0,1,0.0005,309.48603284365447,307.3623181097704
2011-06-28,1,0,0.0005,296.35186125417704,296.20368532354996
2011-07-26,0,1,0.0005,296.20368532354996,294.94684356527495
2011-08-26,1,0,0.0005,254.84603188330283,254.71860886736118
2011-09-02,0,1,0.0005,254.71860886736118,247.99860190249106
2011-09-07,1,0,0.0005,246.18230374826936,246.05921259639524
2011-09-19,0,1,0.0005,246.05921259639524,243.47391636772105
2011-09-29,1,0,0.0005,232.6442957391235,232.52797359125395
2011-09-30,0,1,0.0005,232.52797359125395,226.5271468838514
2011-10-11,1,0,0.0005,239.03315553614433,238.91363895837628
2011-11-16,0,1,0.0005,238.91363895837628,234.97388031056096
2011-11-30,1,0,0.0005,227.11878822946352,227.0052288353488
2011-12-02,0,1,0.0005,227.0052288353488,226.69173947529447
2011-12-05,1,0,0.0005,226.69173947529447,226.57839360555684
2011-12-20,0,1,0.0005,226.57839360555684,233.21961412809858
2011-12-22,1,0,0.0005,233.6707850289305,233.55394963641606
2011-12-28,0,1,0.0005,233.55394963641606,230.3519284478038
2011-12-29,1,0,0.0005,230.3519284478038,230.23675248357992
2012-03-06,0,1,0.0005,230.23675248357992,226.72939728690255
2012-03-07,1,0,0.0005,226.72939728690255,226.61603258825912
2012-04-04,0,1,0.0005,226.61603258825912,224.24562212099823
2012-04-26,1,0,0.0005,223.0226177713344,222.91110646244874
2012-05-04,0,1,0.0005,222.91110646244874,219.16836196585047
2012-06-07,1,0,0.0005,210.86707758538503,210.76164404659235
2012-06-11,0,1,0.0005,210.76164404659235,207.96301986705575
2012-06-12,1,0,0.0005,207.96301986705575,207.85903835712224
2012-06-13,0,1,0.0005,207.85903835712224,206.42161740513416
2012-06-14,1,0,0.0005,206.42161740513416,206.3184065964316
2012-07-10,0,1,0.0005,206.3184065964316,204.4082454963202
2012-07-12,1,0,0.0005,204.43874649455367,204.3365271213064
2012-07-23,0,1,0.0005,204.3365271213064,202.15749421873704
2012-07-26,1,0,0.0005,200.45901377961303,200.35878427272323
2012-08-30,0,1,0.0005,200.35878427272323,198.80924043826968
2012-08-31,1,0,0.0005,198.80924043826968,198.70983581805055
2012-09-05,0,1,0.0005,198.70983581805055,198.44144188661465
2012-09-06,1,0,0.0005,198.44144188661465,198.34222116567136
2012-10-03,0,1,0.0005,198.34222116567136,199.0511500147807
2012-10-05,1,0,0.0005,200.47298306368972,200.3727465721579
2012-10-08,0,1,0.0005,200.3727465721579,199.58584395577282
2012-10-16,1,0,0.0005,197.4262617316109,197.3275486007451
2012-10-19,0,1,0.0005,197.3275486007451,193.91276714398066
2012-11-28,1,0,0.0005,189.58623740224527,189.49144428354415
2012-12-28,0,1,0.0005,189.49144428354415,187.3375067163495
2012-12-31,1,0,0.0005,187.3375067163495,187.24383796299134
2013-02-25,0,1,0.0005,187.24383796299134,183.55323562418005
2013-02-27,1,0,0.0005,184.80553207851534,184.7131293124761
2013-04-04,0,1,0.0005,184.7131293124761,185.36902270155767
2013-04-08,1,0,0.0005,184.53452133025675,184.44225406959163
2013-04-17,0,1,0.0005,184.44225406959163,181.63527542322066
2013-04-23,1,0,0.0005,182.86427205714674,182.77283992111816
2013-05-01,0,1,0.0005,182.77283992111816,181.07196543667655
2013-05-02,1,0,0.0005,181.07196543667655,180.9814294539582
2013-06-04,0,1,0.0005,180.9814294539582,180.0189109838675
2013-06-18,1,0,0.0005,180.9022449444635,180.81179382199127
2013-06-19,0,1,0.0005,180.81179382199127,178.20568698029808
2013-07-02,1,0,0.0005,176.76191095994034,176.6735300044604
2013-07-03,0,1,0.0005,176.6735300044604,176.66190756796368
2013-07-05,1,0,0.0005,176.66190756796368,176.5735766141797
2013-08-09,0,1,0.0005,176.5735766141797,175.97497530121993
2013-08-13,1,0,0.0005,175.76691493825066,175.67903148078156
2013-08-14,0,1,0.0005,175.67903148078156,174.68780272642158
2013-09-06,1,0,0.0005,171.74093162580587,171.65506115999298
2013-09-30,0,1,0.0005,171.65506115999298,170.65206978752346
2013-10-01,1,0,0.0005,170.65206978752346,170.56674375262972
2013-10-03,0,1,0.0005,170.56674375262972,168.90136103609703
2013-10-11,1,0,0.0005,170.40194236617697,170.3167413949939
2013-12-05,0,1,0.0005,170.3167413949939,169.48118462937737
2013-12-06,1,0,0.0005,169.48118462937737,169.39644403706268
2013-12-12,0,1,0.0005,169.39644403706268,168.75152288092465
2013-12-18,1,0,0.0005,169.2400061848813,169.15538618178888
2014-01-17,0,1,0.0005,169.15538618178888,168.3538193751831
2014-01-21,1,0,0.0005,168.3538193751831,168.2696424654955
2014-01-22,0,1,0.0005,168.2696424654955,168.29510034652688
2014-02-13,1,0,0.0005,166.10450901559835,166.02145676109058
2014-03-14,0,1,0.0005,166.02145676109058,165.47158402206713
2014-03-17,1,0,0.0005,165.47158402206713,165.3888482300561
2014-03-24,0,1,0.0005,165.3888482300561,164.62082397150758
2014-03-31,1,0,0.0005,164.6655494503557,164.58321667563055
2014-04-07,0,1,0.0005,164.58321667563055,162.671872411912
2014-04-09,1,0,0.0005,163.34117775360554,163.25950716472875
2014-04-10,0,1,0.0005,163.25950716472875,159.7119265482082
2014-04-16,1,0,0.0005,160.6035136846377,160.5232119277954
2014-04-22,0,1,0.0005,160.5232119277954,161.17080196822315
2014-04-28,1,0,0.0005,159.79213046174974,159.71223439651888
2014-05-20,0,1,0.0005,159.71223439651888,158.62220946298555
2014-05-21,1,0,0.0005,158.62220946298555,158.54289835825406
2014-07-29,0,1,0.0005,158.54289835825406,157.7808636863185
2014-07-30,1,0,0.0005,157.7808636863185,157.70197325447535
2014-07-31,0,1,0.0005,157.70197325447535,154.47760671091822
2014-08-18,1,0,0.0005,156.5507788103545,156.47250342094932
2014-09-12,0,1,0.0005,156.47250342094932,155.47753640838826
2014-09-16,1,0,0.0005,155.36036725717202,155.28268707354343
2014-09-22,0,1,0.0005,155.28268707354343,154.00108807953393
2014-09-24,1,0,0.0005,153.11700277534482,153.04044427395715
2014-09-25,0,1,0.0005,153.04044427395715,150.47439507052565
2014-10-24,1,0,0.0005,149.201024201237,149.1264236891364
2014-12-10,0,1,0.0005,149.1264236891364,146.6418004684096
2014-12-19,1,0,0.0005,149.15283504837643,149.07825863085225
2015-01-09,0,1,0.0005,149.07825863085225,147.80427269086385
2015-01-22,1,0,0.0005,146.9289495027992,146.8554850280478
2015-01-23,0,1,0.0005,146.8554850280478,145.9746759806475
2015-01-26,1,0,0.0005,145.9746759806475,145.90168864265718
2015-01-28,0,1,0.0005,145.90168864265718,143.94559349747774
2015-02-03,1,0,0.0005,145.1970531585529,145.12445463197363
2015-03-06,0,1,0.0005,145.12445463197363,142.9962967398339
2015-03-30,1,0,0.0005,142.33242552635446,142.2612593135913
2015-04-01,0,1,0.0005,142.2612593135913,141.68616719363337
2015-04-02,1,0,0.0005,141.68616719363337,141.61532411003657
2015-04-08,0,1,0.0005,141.61532411003657,142.0219313038739
2015-04-09,1,0,0.0005,142.0219313038739,141.95092033822198
2015-04-10,0,1,0.0005,141.95092033822198,142.6525080005468
2015-04-14,1,0,0.0005,142.0058151393566,141.93481223178694
2015-04-30,0,1,0.0005,141.93481223178694,140.43441563529342
2015-05-01,1,0,0.0005,140.43441563529342,140.36419842747577
2015-05-05,0,1,0.0005,140.36419842747577,138.6773420428748
2015-05-07,1,0,0.0005,138.10529433006832,138.0362416829033
2015-05-12,0,1,0.0005,138.0362416829033,137.5536739362867
2015-05-14,1,0,0.0005,137.57992207818526,137.5111321171462
2015-05-29,0,1,0.0005,137.5111321171462,136.5853633383854
2015-06-01,1,0,0.0005,136.5853633383854,136.51707065671621
2015-06-04,0,1,0.0005,136.51707065671621,135.2908122832315
2015-06-18,1,0,0.0005,135.5664688065286,135.49868557212534
2015-06-29,0,1,0.0005,135.49868557212534,132.5592234946847
2015-07-15,1,0,0.0005,135.905828413717,135.83787549951015
2015-07-27,0,1,0.0005,135.83787549951015,134.97738853565144
2015-07-28,1,0,0.0005,134.97738853565144,134.90989984138363
2015-08-03,0,1,0.0005,134.90989984138363,134.3866190515043
2015-08-13,1,0,0.0005,133.8074729834819,133.74056924699016
2015-08-18,0,1,0.0005,133.74056924699016,133.28573335751494
2015-09-14,1,0,0.0005,124.38836640880079,124.3261722255964
2015-09-18,0,1,0.0005,124.3261722255964,122.21550892265566
2015-09-22,1,0,0.0005,122.84545465777907,122.78403193045018
2015-09-23,0,1,0.0005,122.78403193045018,122.52619551891758
2015-09-25,1,0,0.0005,122.08229625369434,122.02125510556749
2015-09-28,0,1,0.0005,122.02125510556749,118.85872525056025
2015-10-02,1,0,0.0005,121.44236428556269,121.38164310341992
2015-10-06,0,1,0.0005,121.38164310341992,120.90431038102533
2015-10-07,1,0,0.0005,120.90431038102533,120.84385822583482
2015-11-12,0,1,0.0005,120.84385822583482,119.08457468300013
2015-11-19,1,0,0.0005,121.3096516782308,121.24899685239168
2015-11-20,0,1,0.0005,121.24899685239168,121.629406016868
2015-11-30,1,0,0.0005,121.77439200886333,121.7135048128589
2015-12-09,0,1,0.0005,121.7135048128589,120.70202321983587
2015-12-23,1,0,0.0005,120.24510366861013,120.18498111677583
