Date,prev_signal,new_signal,trade_cost,equity_before,equity_after
2005-10-17,0,1,0.0005,1.0,1.0032009162303468
2007-03-06,1,0,0.0005,1.17561668849472,1.1750288801504727
2007-03-28,0,1,0.0005,1.1750288801504727,1.165856058385839
2007-07-30,1,0,0.0005,1.195102320606001,1.194504769445698
2007-09-27,0,1,0.0005,1.194504769445698,1.2009504449286683
2007-11-01,1,0,0.0005,1.2121351219815681,1.2115290544205775
2008-04-30,0,1,0.0005,1.2115290544205775,1.203759181884381
2008-06-06,1,0,0.0005,1.2242743296859202,1.2236621925210773
2009-09-16,0,1,0.0005,1.2236621925210773,1.2414310814708902
2009-10-14,1,0,0.0005,1.2478450007609723,1.247221078260592
2009-12-01,0,1,0.0005,1.247221078260592,1.2619313947859387
2010-01-29,1,0,0.0005,1.2359087979232093,1.2352908435242478
2010-03-04,0,1,0.0005,1.2352908435242478,1.2384079504703907
2010-05-04,1,0,0.0005,1.326946339404655,1.3262828662349528
2010-09-29,0,1,0.0005,1.3262828662349528,1.3233046005683713
2011-03-16,1,0,0.0005,1.4890314062256482,1.4882868905225355
2011-03-30,0,1,0.0005,1.4882868905225355,1.497778454845398
2011-08-02,1,0,0.0005,1.4557774321228223,1.455049543406761
2012-01-12,0,1,0.0005,1.455049543406761,1.4578091088611298
2012-06-06,1,0,0.0005,1.4549123046573087,1.4541848485049802
2012-07-23,0,1,0.0005,1.4541848485049802,1.4386782228804018
2014-10-17,1,0,0.0005,2.0485606241968717,2.0475363438847736
2014-11-06,0,1,0.0005,2.0475363438847736,2.0546930575444344
2015-01-05,1,0,0.0005,2.0870619992785535,2.0860184682789145
2015-01-21,0,1,0.0005,2.0860184682789145,2.0954800078469003
2015-08-24,1,0,0.0005,2.0513150259685062,2.050289368455522
2015-10-27,0,1,0.0005,2.050289368455522,2.0452983945826113
2015-12-17,1,0,0.0005,2.0564788978471737,2.05545065839825
2016-03-15,0,1,0.0005,2.05545065839825,2.051071447791143
2016-06-27,1,0,0.0005,2.0793017972353365,2.078262146336719
2016-07-26,0,1,0.0005,2.078262146336719,2.0781819473135617
2018-02-05,1,0,0.0005,2.7088428478888966,2.7074884264649524
2018-05-01,0,1,0.0005,2.7074884264649524,2.7109410302230996
2018-10-16,1,0,0.0005,2.8260410165010614,2.824627995992811
2019-02-04,0,1,0.0005,2.824627995992811,2.8430184329367454
2019-08-12,1,0,0.0005,3.0655708182455212,3.0640380328363985
2019-09-13,0,1,0.0005,3.0640380328363985,3.0604704390164224
2020-02-24,1,0,0.0005,3.4146610165622815,3.4129536860540006
2020-07-28,0,1,0.0005,3.4129536860540006,3.3895305925658277
2020-09-03,1,0,0.0005,3.77268761339717,3.7708012695904713
2020-12-01,0,1,0.0005,3.7708012695904713,3.8099346506805905
2021-02-01,1,0,0.0005,3.863513823070795,3.8615820661592597
2021-03-30,0,1,0.0005,3.8615820661592597,3.849392916912616
2021-12-07,1,0,0.0005,4.482296561616695,4.480055413335887
2022-01-06,0,1,0.0005,4.480055413335887,4.473603726353836
2022-01-28,1,0,0.0005,4.119741060020713,4.117681189490703
2023-04-10,0,1,0.0005,4.117681189490703,4.119845944634182
2024-08-02,1,0,0.0005,5.509522583751082,5.5067678224592065
2024-09-04,0,1,0.0005,5.5067678224592065,5.4927313662774
