Date,Equity
2005-10-17,1.0032009162303468
2005-10-18,0.9922766140635575
2005-10-19,1.008648199383241
2005-10-20,0.9907215918811179
2005-10-21,0.9945873536841611
2005-10-24,1.0098766543224535
2005-10-25,1.0078544694602627
2005-10-26,1.0049033828696783
2005-10-27,0.9941544744041273
2005-10-28,1.0083630528887624
2005-10-31,1.0111370336125236
2005-11-01,1.0141623272646205
2005-11-02,1.0247128983141935
2005-11-03,1.0290802228778122
2005-11-04,1.027733009313795
2005-11-07,1.0287423549536914
2005-11-08,1.0287423549536914
2005-11-09,1.0300878050376776
2005-11-10,1.0380525805830387
2005-11-11,1.0415814236659335
2005-11-14,1.0409922123366957
2005-11-15,1.0371978176291976
2005-11-16,1.0392999354790378
2005-11-17,1.0489335576200163
2005-11-18,1.0530491328396987
2005-11-21,1.0583377576371762
2005-11-22,1.0628722419648973
2005-11-23,1.0689982830001454
2005-11-25,1.0698396684861013
2005-11-28,1.062238493310065
2005-11-29,1.0610595221006582
2005-11-30,1.0553220248954234
2005-12-01,1.0660388878961404
2005-12-02,1.06738369244383
2005-12-05,1.0651095281813578
2005-12-06,1.0671272079797731
2005-12-07,1.0608824196603457
2005-12-08,1.060208834854806
2005-12-09,1.0629822996364326
2005-12-12,1.0639915004274878
2005-12-13,1.071203104408419
2005-12-14,1.0754017361687007
2005-12-15,1.0722842002816417
2005-12-16,1.0688273688403802
2005-12-19,1.0633155316021847
2005-12-20,1.0643296136475333
2005-12-21,1.0660198033842423
2005-12-22,1.071588179727363
2005-12-23,1.0721803419174616
2005-12-27,1.0612129701070543
2005-12-28,1.0635785776585456
2005-12-29,1.0588315190774373
2005-12-30,1.0530643650873184
2006-01-03,1.071425959122104
2006-01-04,1.0764876163767245
2006-01-05,1.0771637316951341
2006-01-06,1.0860910967389004
2006-01-09,1.0888778102435965
2006-01-10,1.0899759446151414
2006-01-11,1.093437491069846
2006-01-12,1.089116513501835
2006-01-13,1.08810122791606
2006-01-17,1.085137552145466
2006-01-18,1.0808169352561334
2006-01-19,1.0849517972801812
2006-01-20,1.0649831665658682
2006-01-23,1.0687808120807845
2006-01-24,1.069879263321663
2006-01-25,1.070808974452031
2006-01-26,1.0767101484628845
2006-01-27,1.0866398861144717
2006-01-30,1.0857951992081034
2006-01-31,1.0778184372462207
2006-02-01,1.0853159588721932
2006-02-02,1.0726471601678356
2006-02-03,1.0673089494954033
2006-02-06,1.0700948454916248
2006-02-07,1.0605858075720584
2006-02-08,1.070177700239151
2006-02-09,1.0684011657322237
2006-02-10,1.070343311356404
2006-02-13,1.0683976352890283
2006-02-14,1.0796633843009378
2006-02-15,1.0834599224455561
2006-02-16,1.0915430839679467
2006-02-17,1.0885811911729384
2006-02-21,1.08587344823701
2006-02-22,1.0924454216439121
2006-02-23,1.0908384103323123
2006-02-24,1.0936240968202784
2006-02-27,1.0940461445436331
2006-02-28,1.0836020922691934
2006-03-01,1.093192901051479
2006-03-02,1.0931084418734112
2006-03-03,1.0880265921536882
2006-03-06,1.0830294959260225
2006-03-07,1.0813383492179447
2006-03-08,1.0836172285407881
2006-03-09,1.076325719654579
2006-03-10,1.0865015452298414
2006-03-13,1.0885275279077868
2006-03-14,1.0998748944065568
2006-03-15,1.104763966094826
2006-03-16,1.1070432395364125
2006-03-17,1.1079672517018746
2006-03-20,1.1061848941738381
2006-03-21,1.099207197168215
2006-03-22,1.1058879189070991
2006-03-23,1.1035953560913006
2006-03-24,1.1044428638644685
2006-03-27,1.1028303669964785
2006-03-28,1.0960239564557428
2006-03-29,1.102872273831763
2006-03-30,1.1009203388618443
2006-03-31,1.1011749188244355
2006-04-03,1.100325862570421
2006-04-04,1.1073433154245618
2006-04-05,1.1111534879754086
2006-04-06,1.1099654831355295
2006-04-07,1.0986273438009286
2006-04-10,1.1003225205101035
2006-04-11,1.090953719150108
2006-04-12,1.092987342003498
2006-04-13,1.0915441780419244
2006-04-17,1.091120480270467
2006-04-18,1.1082850469367624
2006-04-19,1.1104028879319743
2006-04-20,1.1119283784280287
2006-04-21,1.1120975671780389
2006-04-24,1.1100610961207407
2006-04-25,1.1054723927164771
2006-04-26,1.1057267217038937
2006-04-27,1.1110557547453028
2006-04-28,1.1147806993978937
2006-05-01,1.1056705978831536
2006-05-02,1.1139487039413014
2006-05-03,1.1097872145012908
2006-05-04,1.1137644046629267
2006-05-05,1.123556997258169
2006-05-08,1.1221991253782402
2006-05-09,1.1244012981876388
2006-05-10,1.1238081835176683
2006-05-11,1.110159908089821
2006-05-12,1.0955677128338377
2006-05-15,1.0977692876552192
2006-05-16,1.0961575545447795
2006-05-17,1.075102962552353
2006-05-18,1.06966518223764
2006-05-19,1.0771814781976394
2006-05-22,1.0689296229090812
2006-05-23,1.0607626912581591
