Date,prev_signal,new_signal,trade_cost,equity_before,equity_after
2007-02-09,1,0,0.0005,14773.702176243003,14766.315325154883
2007-02-14,0,1,0.0005,14766.315325154883,14880.667781497963
2007-02-15,1,0,0.0005,14880.667781497963,14873.227447607214
2007-02-19,0,1,0.0005,14873.227447607214,14881.627341476551
2007-02-20,1,0,0.0005,14881.627341476551,14874.186527805814
2007-02-23,0,1,0.0005,14874.186527805814,14916.41942689954
2007-02-28,1,0,0.0005,14987.780232231404,14980.286342115289
2007-03-14,0,1,0.0005,14980.286342115289,15023.860615147145
2007-03-19,1,0,0.0005,15117.95133471385,15110.392359046495
2007-03-21,0,1,0.0005,15110.392359046495,15196.892009038618
2007-03-22,1,0,0.0005,15196.892009038618,15189.2935630341
2007-04-05,0,1,0.0005,15189.2935630341,15247.454767614152
2007-04-06,1,0,0.0005,15247.454767614152,15239.831040230345
2007-04-11,0,1,0.0005,15239.831040230345,15241.221766964814
2007-04-20,1,0,0.0005,15450.02052475477,15442.295514492393
2007-04-24,0,1,0.0005,15442.295514492393,15493.632133662988
2007-04-26,1,0,0.0005,15497.012562801052,15489.264056519653
2007-04-27,0,1,0.0005,15489.264056519653,15556.633239424506
2007-04-30,1,0,0.0005,15556.633239424506,15548.854922804794
2007-06-29,0,1,0.0005,15548.854922804794,15643.660050881443
2007-07-03,1,0,0.0005,15757.57354057048,15749.694753800195
2007-07-10,0,1,0.0005,15749.694753800195,15898.376016778908
2007-07-11,1,0,0.0005,15898.376016778908,15890.42682877052
2007-07-12,0,1,0.0005,15890.42682877052,15921.653527692537
2007-07-13,1,0,0.0005,15921.653527692537,15913.692700928692
2007-07-17,0,1,0.0005,15913.692700928692,15920.871315085313
2007-07-19,1,0,0.0005,15940.423303501364,15932.453091849615
2007-07-20,0,1,0.0005,15932.453091849615,15965.871111926346
2007-07-23,1,0,0.0005,15965.871111926346,15957.888176370383
2007-09-06,0,1,0.0005,15957.888176370383,15999.009639306632
2007-09-13,1,0,0.0005,16246.025110717483,16237.902098162125
2007-09-18,0,1,0.0005,16237.902098162125,16363.842601422908
