Date,prev_signal,new_signal,trade_cost,equity_before,equity_after
2006-11-23,1,0,0.0005,9582.508203201023,9587.393466640784
2006-11-24,0,1,0.0005,9587.393466640784,9582.599769907463
2006-11-27,1,0,0.0005,9582.599769907463,9612.85662350154
2006-11-30,0,1,0.0005,9612.85662350154,9608.05019518979
2006-12-04,1,0,0.0005,9673.073597992503,9664.624291662709
2006-12-08,0,1,0.0005,9664.624291662709,9659.791979516878
2006-12-11,1,0,0.0005,9659.791979516878,9551.237832197588
2007-02-13,0,1,0.0005,9551.237832197588,9546.46221328149
2007-02-15,1,0,0.0005,9625.16461218908,9616.81132805681
2007-03-12,0,1,0.0005,9616.81132805681,9612.002922392783
2007-03-13,1,0,0.0005,9612.002922392783,9608.719036422353
2007-03-21,0,1,0.0005,9608.719036422353,9603.914676904144
2007-03-22,1,0,0.0005,9603.914676904144,9552.385906000944
2007-04-10,0,1,0.0005,9552.385906000944,9547.609713047943
2007-04-11,1,0,0.0005,9547.609713047943,9548.480990166643
2007-04-27,0,1,0.0005,9548.480990166643,9543.70674967156
2007-04-30,1,0,0.0005,9543.70674967156,9536.850075399143
2007-06-15,0,1,0.0005,9536.850075399143,9532.081650361444
2007-06-18,1,0,0.0005,9532.081650361444,9553.622804450657
2007-06-22,0,1,0.0005,9553.622804450657,9548.845993048431
2007-06-25,1,0,0.0005,9548.845993048431,9542.013739379725
2007-06-29,0,1,0.0005,9542.013739379725,9537.242732510036
2007-07-03,1,0,0.0005,9606.69071323437,9585.658440162373
2007-07-10,0,1,0.0005,9585.658440162373,9580.865610942292
2007-07-11,1,0,0.0005,9580.865610942292,9571.856865981847
2007-07-30,0,1,0.0005,9571.856865981847,9567.070937548857
2007-07-31,1,0,0.0005,9567.070937548857,9534.386681221917
2007-08-03,0,1,0.0005,9534.386681221917,9529.619487881306
2007-08-06,1,0,0.0005,9529.619487881306,9531.689591156392
2007-08-22,0,1,0.0005,9531.689591156392,9526.923746360813
2007-08-23,1,0,0.0005,9526.923746360813,9527.0664261575
2007-08-24,0,1,0.0005,9527.0664261575,9522.302892944423
2007-08-27,1,0,0.0005,9522.302892944423,9497.261589056861
2007-09-18,0,1,0.0005,9497.261589056861,9492.512958262334
2007-09-19,1,0,0.0005,9492.512958262334,9480.337167555715
2007-09-20,0,1,0.0005,9480.337167555715,9475.596998971938
2007-09-21,1,0,0.0005,9475.596998971938,9479.668562205072
2007-09-28,0,1,0.0005,9479.668562205072,9474.92872792397
2007-10-01,1,0,0.0005,9474.92872792397,9451.01819307626
2007-11-13,0,1,0.0005,9451.01819307626,9446.292683979722
2007-11-14,1,0,0.0005,9446.292683979722,9460.37185855949
2007-11-20,0,1,0.0005,9460.37185855949,9455.641672630212
2007-11-21,1,0,0.0005,9455.641672630212,9466.776884559275
2007-12-27,0,1,0.0005,9466.776884559275,9462.043496116996
