Date,Open,High,Low,Close,Volume,Log_Ret,Volatility,SMA_200
2015-05-21,234.01600646972656,236.24200439453125,233.8350067138672,235.343994140625,15108900,0.005650190252098664,0.24326859996706354,277.80730018615725
2015-05-22,235.3209991455078,240.968994140625,235.05999755859375,240.34800720214844,27003000,0.021039654392675935,0.2454136510599622,277.37127029418946
2015-05-23,240.28599548339844,241.02499389648438,238.6909942626953,238.8719940185547,14605000,-0.006160084501103912,0.2437147674417213,276.91317024230955
2015-05-24,238.9759979248047,241.97799682617188,238.81100463867188,240.9530029296875,11508000,0.008674087312006046,0.23223541707029458,276.4205052947998
2015-05-25,240.927001953125,241.02099609375,236.63699340820312,237.11000061035156,14423900,-0.016077734830484965,0.2382469799671143,275.85960525512695
2015-05-26,237.10400390625,238.24200439453125,235.69200134277344,237.11599731445312,16425000,2.529049072865961e-05,0.23434135954760982,275.3331101989746
2015-05-27,237.06500244140625,238.63600158691406,236.69500732421875,237.2830047607422,18837000,0.0007040801201424068,0.21209069564855468,274.7920851898193
2015-05-28,237.2570037841797,237.82400512695312,236.65199279785156,237.4080047607422,13829600,0.0005266583962282316,0.18008079870037053,274.1628051757813
2015-05-29,237.3769989013672,237.52200317382812,235.7310028076172,237.0959930419922,14805000,-0.0013151069966266735,0.1506522898206967,273.51366508483886
2015-05-30,237.0919952392578,237.09300231933594,232.04600524902344,233.34500122070312,14098600,-0.015947042706826734,0.15725289740506404,272.8419150543213
2015-05-31,233.13499450683594,233.2519989013672,229.54200744628906,230.19000244140625,14730800,-0.013612984892928127,0.16189495570107687,271.87506004333494
2015-06-01,230.23300170898438,231.71299743652344,221.29600524902344,222.92599487304688,26090500,-0.032065210637688614,0.18818438951030322,270.8860150909424
2015-06-02,222.8939971923828,226.41600036621094,222.41900634765625,225.80299377441406,20459000,0.012823055324273793,0.19691562603915141,270.02594009399417
2015-06-03,225.73599243164062,227.4040069580078,223.92999267578125,225.87399291992188,17752400,0.00031438017957116854,0.1875179739418595,269.2746450805664
2015-06-04,225.77200317382812,226.58099365234375,224.0540008544922,224.32400512695312,14728100,-0.006885832118475905,0.18745158761257077,268.45685516357423
2015-06-05,224.1540069580078,225.96800231933594,223.1790008544922,224.95199584960938,18056500,0.002795569450765387,0.1874320628351433,267.6445751953125
2015-06-06,225.0050048828125,225.718994140625,224.37899780273438,225.61900329589844,11131500,0.0029607228818376284,0.18792329439904473,266.89668022155763
2015-06-07,225.5959930419922,226.19400024414062,222.65199279785156,222.88099670410156,13318400,-0.012209768590979025,0.19011996142063964,266.1083102416992
2015-06-08,222.87899780273438,229.46400451660156,222.83900451660156,228.48899841308594,23378400,0.024850080233436732,0.20689536542738685,265.4615552520752
2015-06-09,228.53799438476562,230.95399475097656,227.9290008544922,229.04800415039062,28353100,0.002443544510369354,0.20664802748384534,264.8525553131104
2015-06-10,228.9949951171875,229.78199768066406,228.00999450683594,228.80299377441406,15904800,-0.0010702625984199304,0.20374592219207976,264.2319702148437
2015-06-11,228.85499572753906,230.28700256347656,228.76699829101562,229.7050018310547,14416000,0.003934540853908535,0.20311829493424885,263.54263023376467
2015-06-12,229.7050018310547,231.0570068359375,229.31300354003906,229.98199462890625,14017700,0.0012051366843483038,0.186773796085078,262.80803520202636
2015-06-13,229.9199981689453,232.65199279785156,229.2100067138672,232.40199279785156,13305300,0.010467578165980995,0.1910515488181203,262.09330520629885
2015-06-14,232.44200134277344,234.85800170898438,232.00399780273438,233.54299926757812,12165900,0.004897611391449256,0.18900240240042857,261.41917022705076
2015-06-15,233.4219970703125,237.83599853515625,233.4219970703125,236.822998046875,19912100,0.013946807230271138,0.18841517872190577,260.7549351501465
2015-06-16,236.76499938964844,251.74200439453125,236.1219940185547,250.89500427246094,41612000,0.0577215235200358,0.27489483254437475,260.1271752166748
2015-06-17,250.822998046875,256.8529968261719,246.4759979248047,249.28399658203125,43858400,-0.006441746888822008,0.276654107331951,259.4961402130127
2015-06-18,249.42799377441406,252.10800170898438,244.1269989013672,249.0070037841797,30980200,-0.0011117713391535112,0.2768482803079905,258.850940246582
2015-06-19,249.04299926757812,250.9770050048828,243.78700256347656,244.6060028076172,23965300,-0.017832259441455525,0.2853272056299107,258.1777452850342
2015-06-20,244.52999877929688,245.8280029296875,240.6269989013672,245.21200561523438,20608100,0.002474401130183899,0.2781933306022201,257.4972303009033
2015-06-21,245.10000610351562,245.2239990234375,241.8820037841797,243.94400024414062,10600900,-0.0051844736489190454,0.2735889485048575,256.8419002532959
2015-06-22,243.968994140625,247.91700744628906,243.7790069580078,246.99000549316406,17692500,0.012409180462625208,0.2440330386824468,256.2288302612305
2015-06-23,246.927001953125,247.3040008544922,243.13299560546875,244.29600524902344,15108700,-0.01096724591440124,0.24815857733874022,255.56604026794435
2015-06-24,244.28199768066406,244.34100341796875,240.51499938964844,240.51499938964844,17344900,-0.015598171178905587,0.25690123656764075,254.89469024658203
2015-06-25,240.36500549316406,243.33200073242188,240.36500549316406,242.7989959716797,16133100,0.00945146884397475,0.25521551080012495,254.2332102203369
2015-06-26,242.60400390625,243.74899291992188,241.55299377441406,243.593994140625,13983500,0.0032689569671338244,0.25519803566055377,253.64163520812988
2015-06-27,243.5489959716797,251.33900451660156,243.11700439453125,250.99000549316406,20488600,0.029910238649985002,0.2706978629101563,253.13549026489258
2015-06-28,250.9550018310547,251.1719970703125,247.4340057373047,249.01100158691406,15137600,-0.007916041018021671,0.2676347704619927,252.64872032165528
2015-06-29,248.7209930419922,257.1730041503906,248.58099365234375,257.0639953613281,34742900,0.031827984516984625,0.27505291212656036,252.18151023864746
2015-06-30,257.0360107421875,267.86700439453125,255.9459991455078,263.0719909667969,44533800,0.023102661546717907,0.28129439541803936,251.73416023254396
2015-07-01,263.3450012207031,265.1719970703125,255.7740020751953,258.6210021972656,27029800,-0.017064046599051412,0.2920369925849667,251.2903852081299
2015-07-02,258.552001953125,261.6310119628906,254.11599731445312,255.41200256347656,21551900,-0.012485740380607286,0.29884253723460524,250.80928527832032
2015-07-03,255.45899963378906,257.0769958496094,253.5050048828125,256.33599853515625,19033800,0.003611140537128755,0.2985684456244915,250.36424026489257
2015-07-04,256.4909973144531,261.4570007324219,254.1999969482422,260.885986328125,15620400,0.017594399701258708,0.3011722760702657,250.03336013793944
2015-07-05,260.80499267578125,274.5060119628906,258.70098876953125,271.9129943847656,44156100,0.04139866364903754,0.32578142495134743,249.79404510498046
2015-07-06,271.1080017089844,277.4219970703125,267.6000061035156,269.0299987792969,49154800,-0.010659248530482286,0.3305186336479161,249.58221511840821
2015-07-07,269.9630126953125,271.34100341796875,264.8320007324219,266.2070007324219,28857600,-0.010548688624993648,0.2762497646664158,249.3240351867676
2015-07-08,265.98199462890625,272.97100830078125,264.385986328125,270.7850036621094,36980200,0.01705095721058097,0.27830407874664803,249.0281802368164
2015-07-09,270.8269958496094,272.3349914550781,267.08599853515625,269.2279968261719,40301200,-0.005766569135055685,0.27983155766604156,248.77010528564452
2015-07-10,269.156005859375,294.59100341796875,268.802001953125,284.8940124511719,100390000,0.056558632505455265,0.3229776968720848,248.53514541625975
2015-07-11,284.8800048828125,298.5060119628906,283.5299987792969,293.114990234375,41109900,0.02844776519770061,0.33057133042955766,248.32786041259766
2015-07-12,293.1400146484375,314.3940124511719,292.5050048828125,310.86700439453125,56405000,0.05880019194966264,0.36924963022210344,248.26952545166014
2015-07-13,310.8269958496094,310.947998046875,281.010986328125,292.0539855957031,62053900,-0.06242651475623316,0.4493534016733272,248.13475540161133
2015-07-14,292.03399658203125,296.1470031738281,286.63800048828125,287.4639892578125,28727200,-0.015841069719805347,0.4522507050252019,247.93245529174806
2015-07-15,288.0450134277344,293.24798583984375,285.36700439453125,285.8290100097656,27486600,-0.0057038327096080475,0.44708421679609206,247.78228530883788
2015-07-16,286.0419921875,291.1830139160156,275.239990234375,278.0889892578125,49482600,-0.027452597215516125,0.4637688958239379,247.58653518676758
2015-07-17,278.09100341796875,280.2799987792969,272.0429992675781,279.47198486328125,27591400,0.00496088681237782,0.46365913018665356,247.4205450439453
2015-07-18,279.33099365234375,282.5270080566406,274.07501220703125,274.9010009765625,25187100,-0.016491018120761647,0.4620529305612372,247.24136505126953
2015-07-19,274.7669982910156,275.6700134277344,272.51300048828125,273.614013671875,15332500,-0.004692632405765162,0.46111016865595,247.0084701538086
2015-07-20,273.4989929199219,278.9809875488281,272.9599914550781,278.9809875488281,22711400,0.019425230515446274,0.45378743320446396,246.83213012695313
2015-07-21,278.8819885253906,280.5469970703125,275.41900634765625,275.8330078125,22930700,-0.01134799606665116,0.45109968423159635,246.63613510131836
2015-07-22,275.6570129394531,277.6659851074219,274.3810119628906,277.22198486328125,19389800,0.005022936197976215,0.4456363701640035,246.61683502197266
2015-07-23,277.34100341796875,278.1109924316406,275.71600341796875,276.04901123046875,18531300,-0.0042401477702135515,0.44286117143303544,246.67610504150392
2015-07-24,276.0050048828125,289.25299072265625,275.2539978027344,288.27801513671875,37199400,0.043346917965858316,0.4636638860790906,246.7451251220703
2015-07-25,288.16400146484375,290.7330017089844,286.00201416015625,288.6969909667969,20662200,0.0014523190754852883,0.4617669777837072,246.75766510009765
2015-07-26,288.6400146484375,293.052001953125,287.70599365234375,292.6860046386719,16032300,0.013722713943767523,0.44374711564355607,246.74941009521484
2015-07-27,292.6390075683594,297.77398681640625,287.45001220703125,293.6239929199219,30592000,0.003199635296651489,0.44075994536415086,246.80078506469727
2015-07-28,293.63299560546875,296.64898681640625,293.4230041503906,294.427001953125,25453600,0.0027310880836206508,0.43756305207338114,246.8208801269531
2015-07-29,294.4840087890625,294.5360107421875,288.7770080566406,289.5899963378906,24672600,-0.01656498435681487,0.4411825156216209,246.8948501586914
2015-07-30,289.1029968261719,290.1260070800781,286.5679931640625,287.72198486328125,21635800,-0.0064714333140721645,0.4413696789853451,247.00516006469726
2015-07-31,287.6960144042969,288.9590148925781,282.343994140625,284.6499938964844,23629100,-0.0107343496138054,0.39824738807775345,247.08943008422852
2015-08-01,284.6860046386719,284.9320068359375,278.11199951171875,281.60101318359375,18995000,-0.010769111724396336,0.38587858021260785,247.36813018798827
2015-08-02,280.4490051269531,283.0320129394531,277.52899169921875,282.614013671875,17722200,0.0035908351551854666,0.31783161528997134,247.89068527221679
2015-08-03,282.8059997558594,285.47100830078125,280.2330017089844,281.22698974609375,21474100,-0.004919921450151317,0.23834834238115296,248.24760025024415
2015-08-04,281.2250061035156,285.7149963378906,281.2250061035156,285.2179870605469,21908700,0.014091618850608268,0.23868273484252553,248.63320518493651
2015-08-05,284.84698486328125,285.5010070800781,281.4880065917969,281.8819885253906,20128000,-0.01176525184182441,0.24129759931188757,249.0463151550293
2015-08-06,281.906005859375,281.906005859375,278.40301513671875,278.5769958496094,18792100,-0.011794015540393898,0.22493425144182486,249.38750511169434
2015-08-07,278.7409973144531,280.3919982910156,276.3659973144531,279.5849914550781,42484800,0.0036118428850578886,0.2246139911619342,249.71112510681152
2015-08-08,279.74200439453125,279.9280090332031,260.7099914550781,260.99700927734375,58533000,-0.0687973817394527,0.3241071356121886,249.95953514099122
2015-08-09,261.1159973144531,267.00299072265625,260.4679870605469,265.0830078125,23789600,0.01553406541650176,0.3298829211947828,250.15046516418457
2015-08-10,265.4779968261719,267.0320129394531,262.59600830078125,264.4700012207031,20979400,-0.0023151860348410653,0.3209763998077897,250.30578514099122
2015-08-11,264.3420104980469,270.385986328125,264.093994140625,270.385986328125,25433900,0.02212268918500627,0.33021679501824386,250.49332008361816
2015-08-12,270.5979919433594,270.6730041503906,265.468994140625,266.3760070800781,26815400,-0.014941646019161535,0.332898234119509,250.5859651184082
2015-08-13,266.1830139160156,266.23199462890625,262.84100341796875,264.0799865722656,27685500,-0.008656834399337742,0.3336401173783779,250.63777503967285
2015-08-14,264.1319885253906,267.46600341796875,261.4779968261719,265.67999267578125,27091200,0.006040512802955279,0.292029427885318,250.59881004333496
2015-08-15,265.52899169921875,266.6669921875,261.2959899902344,261.5509948730469,19321100,-0.01566327593274089,0.2940977271835997,250.5891899871826
2015-08-16,261.8659973144531,262.44000244140625,257.0409851074219,258.5069885253906,29717000,-0.011706545070410978,0.2871344088705357,250.71214996337892
2015-08-17,258.489990234375,260.5050048828125,257.11700439453125,257.97601318359375,21617900,-0.0020561200546923707,0.2856058327601603,250.83446502685547
2015-08-18,257.9259948730469,257.9930114746094,211.07899475097656,211.07899475097656,42147200,-0.20063416232442743,0.7295730206726885,250.75773498535156
2015-08-19,225.67100524902344,237.40899658203125,222.76600646972656,226.6840057373047,60869200,0.07132455635785633,0.7895458660437085,250.8038349914551
2015-08-20,226.8990020751953,237.36500549316406,226.8990020751953,235.35000610351562,32275000,0.03751679130467895,0.8076858158237008,250.8457250213623
2015-08-21,235.35499572753906,236.4320068359375,231.7239990234375,232.56900024414062,23173800,-0.0118868375389682,0.8077166579897059,250.81742500305177
2015-08-22,232.66200256347656,234.95700073242188,222.70399475097656,230.38999938964844,23205900,-0.009413433789144688,0.8077060626126839,250.83303497314452
2015-08-23,230.37600708007812,232.7050018310547,225.5800018310547,228.16900634765625,18406600,-0.009686912182080969,0.8062909407283461,250.83961502075195
2015-08-24,228.11199951171875,228.13900756835938,210.4429931640625,210.4949951171875,59220700,-0.08062473359634079,0.8419175479295344,250.8065350341797
2015-08-25,210.0679931640625,226.3209991455078,199.56700134277344,221.60899353027344,61089200,0.05145266189809527,0.8670817536825689,250.8032499694824
2015-08-26,222.0760040283203,231.18299865722656,220.20399475097656,225.83099365234375,31808000,0.018872365248561083,0.8736638045622184,250.79363494873047
2015-08-27,226.0500030517578,228.64300537109375,223.6840057373047,224.7689971923828,21905400,-0.004713708157642016,0.8738817646357862,250.800419921875
2015-08-28,224.7010040283203,235.218994140625,220.92599487304688,231.39599609375,31336600,0.02905731598082126,0.8833506548509569,250.856849899292
2015-08-29,231.5489959716797,233.2220001220703,227.3300018310547,229.77999877929688,17142500,-0.0070081875315019145,0.856169669437406,250.90655487060548
2015-08-30,229.89500427246094,232.0679931640625,226.2469940185547,228.76100158691406,19412600,-0.004444526744575541,0.8526086073992187,250.95443489074708
2015-08-31,229.11399841308594,231.95599365234375,225.9149932861328,230.05599975585938,20710700,0.005644959118664133,0.8536070795708663,250.99589485168457
2015-09-01,230.25599670410156,231.21600341796875,226.86000061035156,228.12100219726562,20575200,-0.008446556918348894,0.8471734647737977,250.95936485290528
2015-09-02,228.02699279785156,230.57699584960938,226.47500610351562,229.28399658203125,18760400,0.0050851953697263535,0.84797401740763,250.81917976379395
2015-09-03,229.32400512695312,229.60499572753906,226.66700744628906,227.18299865722656,17482000,-0.00920554074485158,0.8479885117709156,250.78096977233886
2015-09-04,227.21499633789062,230.89999389648438,227.05099487304688,230.29800415039062,20962400,0.013618286292616499,0.8498797531173354,250.76324478149414
2015-09-05,230.19900512695312,236.14300537109375,229.4429931640625,235.0189971923828,20671400,0.02029220950741306,0.8542736361994382,250.7202897644043
2015-09-06,234.8699951171875,242.91200256347656,234.68099975585938,239.83999633789062,25473700,0.020305669091942837,0.8583391000121379,250.73785972595215
2015-09-07,239.9340057373047,242.1060028076172,238.7220001220703,239.8470001220703,21192200,2.9201476095330115e-05,0.8584158081455675,250.7356797027588
2015-09-08,239.8459930419922,245.781005859375,239.67799377441406,243.60699462890625,26879200,0.01555502844545953,0.4728485253767689,250.7348196411133
2015-09-09,243.4149932861328,244.41600036621094,237.8209991455078,238.16799926757812,23635700,-0.022579945075460288,0.42044135254445775,250.70298965454103
2015-09-10,238.33599853515625,241.29299926757812,235.79100036621094,238.4770050048828,21215500,0.001296586674883571,0.40052256196100006,250.71548965454102
2015-09-11,238.32899475097656,241.16900634765625,238.32899475097656,240.10699462890625,19224700,0.0068117443452915295,0.3983926108935142,250.72156463623048
2015-09-12,239.85499572753906,240.12399291992188,234.75399780273438,235.22900390625,17962600,-0.02052511060196729,0.4040538632977452,250.70403465270996
2015-09-13,235.24200439453125,235.93499755859375,229.33200073242188,230.51199340820312,18478800,-0.020256631126833225,0.40919918212814826,250.66924461364746
2015-09-14,230.60899353027344,232.44000244140625,227.96099853515625,230.6439971923828,20997800,0.0005724908294613855,0.2838881566819494,250.64033462524415
2015-09-15,230.49200439453125,259.1820068359375,229.82200622558594,230.3040008544922,19177800,-0.0014752050165764698,0.22668951020986863,250.52271461486816
2015-09-16,230.25,231.21499633789062,227.40199279785156,229.09100341796875,20144200,-0.005280859583557768,0.21912840607444645,250.3968546295166
2015-09-17,229.0760040283203,230.28500366210938,228.92599487304688,229.80999755859375,18935400,0.0031335504931134946,0.21837835892390997,250.2448946380615
2015-09-18,233.52099609375,234.35299682617188,232.18499755859375,232.97500610351562,20242200,0.013678307924647123,0.19918685706102787,250.03141960144043
2015-09-19,232.85800170898438,233.2050018310547,231.08900451660156,231.4929962158203,12712600,-0.006381558728588466,0.19890785702733743,249.7803746032715
2015-09-20,231.3990020751953,232.36500549316406,230.91000366210938,231.21200561523438,14444700,-0.0012145562897130722,0.19823969525524446,249.57097457885743
2015-09-21,231.2169952392578,231.2169952392578,226.52099609375,227.0850067138672,19678800,-0.018010636554186336,0.20724736252561363,249.32550956726075
2015-09-22,226.968994140625,232.38600158691406,225.11700439453125,230.6179962158203,25009300,0.015438219324374681,0.2123343177225931,249.11498458862306
2015-09-23,230.93600463867188,231.8350067138672,229.59100341796875,230.2830047607422,17254100,-0.0014536376070196364,0.21176975416234833,248.88509468078612
2015-09-24,230.35800170898438,235.6490020751953,230.2949981689453,234.5290069580078,25097800,0.018270269270815796,0.21768853260667087,248.68596969604494
2015-09-25,234.36199951171875,237.427001953125,233.6840057373047,235.1439971923828,22363600,0.0026188032116559834,0.21327306122918252,248.4136547088623
2015-09-26,235.0760040283203,235.4029998779297,233.35800170898438,234.33999633789062,13724100,-0.003425043884538861,0.2017424545741447,248.12655464172363
2015-09-27,234.13900756835938,234.5260009765625,232.4759979248047,232.7570037841797,14179900,-0.006778029461708515,0.18854574700400933,247.80844467163087
2015-09-28,232.83599853515625,239.33900451660156,232.4669952392578,239.14199829101562,24713000,0.027062503461009677,0.21286483513668816,247.53238464355468
2015-09-29,239.01600646972656,239.802001953125,235.92799377441406,236.68699645996094,22691300,-0.010318932398919053,0.2076326870925249,247.28913459777831
2015-09-30,236.63999938964844,237.73399353027344,235.62899780273438,236.05999755859375,19743500,-0.0026525785544473644,0.19294217145497128,247.06000953674317
2015-10-01,236.00399780273438,238.44500732421875,235.61599731445312,237.5489959716797,20488800,0.006287901367533316,0.19427294072808793,246.8157894897461
2015-10-02,237.26400756835938,238.54100036621094,236.60299682617188,237.29299926757812,19677900,-0.0010782396311614989,0.19260768248541113,246.54928955078125
2015-10-03,237.20199584960938,239.31500244140625,236.94400024414062,238.72999572753906,16482700,0.006037526926853979,0.1794472410942817,246.3154145050049
2015-10-04,238.531005859375,238.96800231933594,237.94000244140625,238.25900268554688,12999000,-0.001974859783494672,0.16295901607739047,246.22521446228026
2015-10-05,238.14700317382812,240.38299560546875,237.03500366210938,240.38299560546875,23335900,0.008875137866671141,0.1648432331956204,246.1224893951416
2015-10-06,240.36399841308594,246.93499755859375,240.13600158691406,246.06300354003906,27535100,0.02335414868766111,0.18004428480934567,246.0440594482422
2015-10-07,246.1699981689453,246.68099975585938,242.5850067138672,242.968994140625,22999200,-0.012653776022319324,0.1861048818672532,245.9587794494629
2015-10-08,243.0749969482422,244.25100708007812,242.1790008544922,242.3040008544922,18515300,-0.0027406993970222338,0.18708242916117682,245.83049949645996
2015-10-09,242.4980010986328,244.22799682617188,242.1219940185547,243.93099975585938,17353100,0.00669225774201338,0.18336101280100064,245.71645454406737
2015-10-10,243.74000549316406,245.31900024414062,243.07400512695312,244.9409942626953,15912700,0.004131944378731938,0.18076826669774992,245.71318450927734
2015-10-11,244.74200439453125,247.2429962158203,244.15199279785156,247.0500030517578,16827300,0.008573415850475552,0.18128429315898917,245.7174494934082
2015-10-12,246.875,247.45399475097656,245.1790008544922,245.30799865722656,17388300,-0.00707619925894907,0.1687204310363161,245.70132949829102
2015-10-13,245.1999969482422,250.23599243164062,243.7570037841797,249.50799560546875,28198500,0.016976402807395333,0.17014968868272343,245.7137244415283
2015-10-14,249.4929962158203,254.27499389648438,248.9029998779297,251.98899841308594,27462600,0.009894468274496332,0.17031873028881186,245.7096794128418
2015-10-15,252.10699462890625,255.96200561523438,252.04600524902344,254.32000732421875,25223500,0.00920791593427537,0.16371055211579966,245.76771446228028
2015-10-16,254.29600524902344,266.135009765625,253.92599487304688,262.8689880371094,35901500,0.03306241831528717,0.1922819987527226,245.844429397583
2015-10-17,262.74700927734375,273.5780029296875,262.36700439453125,270.6400146484375,43199600,0.02913381488056866,0.20622416295706564,245.976509475708
2015-10-18,270.9070129394531,271.6679992675781,260.7770080566406,261.64300537109375,22434300,-0.033808578905344916,0.2461394267912176,246.04836448669434
2015-10-19,261.8609924316406,264.82000732421875,260.95098876953125,263.43701171875,25258800,0.0068332950027678975,0.23353649083686898,246.10052452087402
2015-10-20,263.5719909667969,270.8349914550781,263.22698974609375,269.4630126953125,30889800,0.022616842061920966,0.23487835303080504,246.17622955322267
