Date,Open,High,Low,Close,Volume,Log_Ret,Volatility,SMA_200
2000-10-16,87.45835069357028,87.98544787196,87.00087012364713,87.95561218261719,5659000,0.004533304420664751,0.22243791788779893,91.72628734588623
2000-10-17,88.1147206117138,88.19428243619392,85.5488517722305,85.76764678955078,7831700,-0.025190421868851468,0.23493001928876808,91.69568672180176
2000-10-18,84.41509057156867,86.64282151973447,82.84374463491599,85.44939422607422,10897300,-0.0037175380220554454,0.23055454308821816,91.68146186828614
2000-10-19,87.10028522503436,88.76113788917922,86.84170936115551,88.671630859375,8767300,0.03701568536660367,0.2701935184188288,91.68255851745606
2000-10-20,88.0749132311022,89.86505374392948,88.0749132311022,89.04954528808594,7373500,0.0042528977865093475,0.26639528961507203,91.69265239715577
2000-10-23,89.06947659862976,89.76564267298261,88.4329819020786,89.44739532470703,5290000,0.004457787277365033,0.25825812055908237,91.67946338653564
2000-10-24,89.72583454440364,90.3424385946977,88.47273599058022,88.85065460205078,5750700,-0.0066937686761792915,0.25814616427914955,91.66171092987061
2000-10-25,88.31359338563607,88.83074505861502,86.64279567293485,86.76213836669922,9137600,-0.02378658949584997,0.2667994481721817,91.63904430389404
2000-10-26,87.27931322220748,87.61745094435368,85.31015825206197,87.00084686279297,9345800,0.0027475200882783484,0.2660718585401437,91.6221123123169
2000-10-27,87.75668582826391,88.6517562866211,86.96106764305753,88.6517562866211,9762900,0.018797991129479778,0.2710990851040647,91.60731441497802
2000-10-30,88.114734553803,89.80542359151706,87.93572042039798,89.44739532470703,10154100,0.008934846954271452,0.2721097700242304,91.59027530670166
2000-10-31,89.75567579503944,91.45630965220862,89.14901693371009,90.98888397216797,7752400,0.017086654157372802,0.27920338244644244,91.58459629058838
2000-11-01,90.54138504901877,91.1778798472544,89.88499978833828,90.68061828613281,6753600,-0.003393700957688437,0.27751200582303337,91.57362453460694
2000-11-02,91.11819223270064,91.59556324636246,90.71043782519783,90.82978057861328,11395100,0.001643567828524003,0.27595445750453385,91.57050632476806
2000-11-03,91.3170990788407,91.49611321338864,90.62093300004318,90.87950897216797,5187100,0.0005473401488620386,0.27563259449782435,91.5686238861084
2000-11-06,91.11821246214521,91.84421437327123,91.03865060887112,91.51602172851562,4042500,0.006979505888082713,0.2652861148886412,91.58285652160644
2000-11-07,91.10822987432066,91.65521739130435,90.74025645380435,91.49609375,5231300,-0.0002177776978565973,0.26354579248555215,91.59195461273194
2000-11-08,91.69499312045045,91.69499312045045,89.46726226806639,89.4672622680664,6123300,-0.022423506462426485,0.269183183896699,91.59446262359619
2000-11-09,89.10922942005134,89.88495708687768,87.35886955644318,89.12911987304688,10635300,-0.0037866702003023778,0.2676119039317557,91.59705673217773
2000-11-10,88.4727495059112,88.77110635001837,86.90140346028014,86.96107482910156,8569500,-0.02462550067378282,0.2668219101150286,91.60263122558594
2000-11-13,86.32459384606918,87.18982883047101,84.66374048520586,86.2848129272461,17285300,-0.007807000159308899,0.24226021999606395,91.59317558288575
2000-11-14,87.49812807355609,88.87056972781282,87.19977119219593,88.55232238769531,7668900,0.0259399881188413,0.25886417687667607,91.5907138824463
2000-11-15,88.51251751651584,89.17884770456152,87.67711847478692,88.83076477050781,8837700,0.003139449380102827,0.24171888915380282,91.58924942016601
2000-11-16,88.20422861378664,89.02968255165385,87.39866513225357,87.43844604492188,6684100,-0.01579796807900307,0.2486356392026111,91.57411052703857
2000-11-17,87.39866838667855,88.47275306871784,86.40414553293846,86.97102355957031,6551100,-0.0053600713942031425,0.21215642887759592,91.55851016998291
2000-11-20,86.40411188607979,86.80192087266394,85.48915121693622,85.72783660888672,5458500,-0.014397413207589803,0.2162224623962053,91.53738475799561
2000-11-21,85.84721137105814,86.68261055492849,84.98197650204956,86.16545867919922,7684300,0.005091798549514942,0.21646505929802168,91.51232711791992
2000-11-22,85.50910449019557,85.84724237722357,84.09688155025515,84.10682678222656,5736900,-0.024181647720188177,0.2295484187754818,91.48655212402343
2000-11-24,85.05158095199567,85.90687047045587,85.05158095199567,85.82730865478516,3411600,0.02024950027752837,0.2290542920753249,91.4684907913208
2000-11-27,86.8616421097261,87.00087533499931,86.12569506185345,86.58317565917969,5992000,0.008768281698854189,0.23107573272430898,91.46329120635987
2000-11-28,86.00633830408896,86.94118980739427,85.06154157202508,85.09137725830078,5336100,-0.017379814610088615,0.22749793941918553,91.4480659866333
2000-11-29,85.52895700066094,86.50358930136615,84.82284584402758,84.93224334716797,6914100,-0.0018719041158346097,0.22403560117863014,91.42705974578857
2000-11-30,84.33556044605814,84.97205524187744,82.58519975755505,84.19632720947266,11201600,-0.008702501058545167,0.21322656921061334,91.40893856048584
2000-12-01,84.77312883319824,85.33006163641963,83.38079682514477,84.15652465820312,7587200,-0.00047284678067013446,0.21351836542002728,91.39288909912109
2000-12-04,83.93769980538553,85.21068861759991,83.69901440309533,84.87255096435547,6996600,0.008472277168997814,0.21689706948070386,91.3897981262207
2000-12-05,85.84725511038901,87.99542553483803,85.5488981069933,87.65728759765625,8883400,0.03228402136298045,0.24930337108539358,91.40171661376954
2000-12-06,87.69703262454016,88.05506088202297,85.94667225462418,86.25497436523438,12888000,-0.01612702416000574,0.25198032419435,91.4015888595581
2000-12-07,85.8472229745975,86.48371767691147,85.07149505615234,85.07149505615234,6529100,-0.01381570679199789,0.25460057566218064,91.4042308807373
2000-12-08,87.2395409062828,88.77110603391247,85.21071437357854,85.2703857421875,10276300,0.0023351952612536233,0.2456622915527577,91.40939750671387
2000-12-11,87.43846664222325,88.83079891359623,87.02076696081136,88.23408508300781,6405600,0.034166124030154586,0.2760461583246178,91.4205472946167
2000-12-12,87.95563060232814,88.35343987687507,87.43847854541711,87.8561782836914,5022900,-0.0042922007415056905,0.2622803380963087,91.42566139221191
2000-12-13,88.6318635514775,88.73131582206938,86.58314677728491,86.65276336669922,6070500,-0.013792233019733343,0.2654654694857114,91.42159912109375
2000-12-14,86.48371015529636,86.88151930964456,85.31017314996922,85.54885864257812,7678400,-0.01282124794480428,0.2517167103870671,91.41172145843505
2000-12-15,84.99329006492708,84.99329006492708,83.35726898855994,83.61663818359375,9065300,-0.022845137218194488,0.2614038877095474,91.38398906707764
2000-12-18,84.31488310524456,85.21269894521994,84.12534420569419,84.7338638305664,7235400,0.013272809229853326,0.2626979047486508,91.36618656158447
2000-12-19,84.57422306852521,86.17033956899277,83.0080337524414,83.0080337524414,9616600,-0.020577935542619573,0.27068608189549326,91.34829402923584
2000-12-20,82.1202391218431,82.31975379415078,80.50417027615084,80.60392761230469,9994300,-0.02939001730409476,0.283846382624266,91.31892387390137
2000-12-21,80.44431433213497,82.26987354874963,80.14504232941124,81.16256713867188,14331500,0.006906767040693198,0.2845617879499763,91.27971084594726
2000-12-22,82.35968824582339,83.70641279926164,82.25993087149463,83.5966796875,10182900,0.029549657598007043,0.2945066054705122,91.25503768920899
2000-12-26,83.53679820559523,84.49446868896484,83.17767177433163,84.49446868896484,4665300,0.010682270273153356,0.28788997665863764,91.23969058990478
2000-12-27,84.11537235508601,85.38229032106038,83.79614893058853,85.11294555664062,4854100,0.007293072791267558,0.28732052463845853,91.23365524291992
2000-12-28,84.7937674632722,85.47211760297839,84.65410714039152,85.37236022949219,8358700,0.003043251990156972,0.2811286427451573,91.21884757995605
2000-12-29,85.5918222021182,85.73148251806572,83.75628662109375,83.75628662109375,8774600,-0.01911116567934026,0.2889308371441715,91.17532726287841
2001-01-02,84.2749940297489,84.374751361697,81.44188580242306,82.23994445800781,8737500,-0.018270105678531552,0.2941387863088148,91.12116985321045
